raster,raster_cloud,match,raster_path,raster_cloud_path,clouds-on-roi,clouds-on-roi-minimal,raster_crs,count-on-roi-minimal-ndwi,count-on-roi-minimal-mndwi,ndwi_path,mask_ndwi_path,mndwi_path,mask_mndwi_path,threshold_value
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20041014_20161128_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20041014_20161128_01_T1_CLOUDS_idx.TIF,68.41366138636108,54.43213296398892,EPSG:32719,66,42,./products/images-crop/LT05_L1TP_231089_20041014_20161128_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20041014_20161128_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20041014_20161128_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20041014_20161128_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20041030_20161128_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20041030_20161128_01_T1_CLOUDS_idx.TIF,99.13492865970116,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20041030_20161128_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20041030_20161128_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20041030_20161128_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20041030_20161128_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20041201_20161128_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20041201_20161128_01_T1_CLOUDS_idx.TIF,97.69688799011347,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20041201_20161128_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20041201_20161128_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20041201_20161128_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20041201_20161128_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20041217_20161129_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20041217_20161129_01_T1_CLOUDS_idx.TIF,34.990450511178516,34.76454293628809,EPSG:32719,49,64,./products/images-crop/LT05_L1TP_231089_20041217_20161129_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20041217_20161129_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20041217_20161129_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20041217_20161129_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050118_20161128_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050118_20161128_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,153,130,./products/images-crop/LT05_L1TP_231089_20050118_20161128_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050118_20161128_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050118_20161128_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050118_20161128_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050219_20161127_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050219_20161127_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,159,132,./products/images-crop/LT05_L1TP_231089_20050219_20161127_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050219_20161127_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050219_20161127_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050219_20161127_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050307_20161128_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050307_20161128_01_T1_CLOUDS_idx.TIF,71.50320188742838,99.44598337950139,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20050307_20161128_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050307_20161128_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050307_20161128_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050307_20161128_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050408_20161127_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050408_20161127_01_T1_CLOUDS_idx.TIF,7.662060442646894,0.0,EPSG:32719,166,136,./products/images-crop/LT05_L1TP_231089_20050408_20161127_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050408_20161127_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050408_20161127_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050408_20161127_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050424_20161126_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050424_20161126_01_T1_CLOUDS_idx.TIF,0.022469385462307607,0.0,EPSG:32719,229,168,./products/images-crop/LT05_L1TP_231089_20050424_20161126_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050424_20161126_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050424_20161126_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050424_20161126_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050510_20161127_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050510_20161127_01_T1_CLOUDS_idx.TIF,76.74418604651163,94.3213296398892,EPSG:32719,10,0,./products/images-crop/LT05_L1TP_231089_20050510_20161127_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050510_20161127_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050510_20161127_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050510_20161127_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050526_20161127_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050526_20161127_01_T1_CLOUDS_idx.TIF,82.63678238400179,86.98060941828255,EPSG:32719,0,30,./products/images-crop/LT05_L1TP_231089_20050526_20161127_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050526_20161127_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050526_20161127_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050526_20161127_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050611_20161125_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050611_20161125_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20050611_20161125_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050611_20161125_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050611_20161125_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050611_20161125_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050627_20161125_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050627_20161125_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20050627_20161125_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050627_20161125_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050627_20161125_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050627_20161125_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050713_20161125_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050713_20161125_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20050713_20161125_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050713_20161125_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050713_20161125_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050713_20161125_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050729_20161125_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050729_20161125_01_T1_CLOUDS_idx.TIF,97.33176047635096,98.75346260387812,EPSG:32719,12,61,./products/images-crop/LT05_L1TP_231089_20050729_20161125_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050729_20161125_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050729_20161125_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050729_20161125_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050814_20161124_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050814_20161124_01_T1_CLOUDS_idx.TIF,1.6627345242107627,0.0,EPSG:32719,285,190,./products/images-crop/LT05_L1TP_231089_20050814_20161124_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050814_20161124_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050814_20161124_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050814_20161124_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050830_20161124_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050830_20161124_01_T1_CLOUDS_idx.TIF,52.449163015391534,85.0415512465374,EPSG:32719,2,12,./products/images-crop/LT05_L1TP_231089_20050830_20161124_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050830_20161124_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050830_20161124_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050830_20161124_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20050915_20161124_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20050915_20161124_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,169,155,./products/images-crop/LT05_L1TP_231089_20050915_20161124_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050915_20161124_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20050915_20161124_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20050915_20161124_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20051001_20161124_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20051001_20161124_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20051001_20161124_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20051001_20161124_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20051001_20161124_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20051001_20161124_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20051017_20161124_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20051017_20161124_01_T1_CLOUDS_idx.TIF,27.25536456577913,0.0,EPSG:32719,152,145,./products/images-crop/LT05_L1TP_231089_20051017_20161124_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20051017_20161124_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20051017_20161124_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20051017_20161124_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20051102_20161124_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20051102_20161124_01_T1_CLOUDS_idx.TIF,23.84563532187395,14.127423822714682,EPSG:32719,140,142,./products/images-crop/LT05_L1TP_231089_20051102_20161124_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20051102_20161124_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20051102_20161124_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20051102_20161124_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20051118_20161123_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20051118_20161123_01_T1_CLOUDS_idx.TIF,98.0058420402202,99.86149584487535,EPSG:32719,5,9,./products/images-crop/LT05_L1TP_231089_20051118_20161123_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20051118_20161123_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20051118_20161123_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20051118_20161123_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20060206_20161123_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20060206_20161123_01_T1_CLOUDS_idx.TIF,99.30344905066846,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20060206_20161123_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060206_20161123_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20060206_20161123_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060206_20161123_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20060310_20161122_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20060310_20161122_01_T1_CLOUDS_idx.TIF,0.26401527918211437,0.0,EPSG:32719,162,128,./products/images-crop/LT05_L1TP_231089_20060310_20161122_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060310_20161122_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20060310_20161122_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060310_20161122_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20060427_20161122_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20060427_20161122_01_T1_CLOUDS_idx.TIF,0.011234692731153803,0.0,EPSG:32719,228,141,./products/images-crop/LT05_L1TP_231089_20060427_20161122_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060427_20161122_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20060427_20161122_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060427_20161122_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20060614_20161121_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20060614_20161121_01_T1_CLOUDS_idx.TIF,98.50578586675654,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20060614_20161121_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060614_20161121_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20060614_20161121_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060614_20161121_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20060630_20161120_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20060630_20161120_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,15,0,./products/images-crop/LT05_L1TP_231089_20060630_20161120_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060630_20161120_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20060630_20161120_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060630_20161120_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20060801_20161120_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20060801_20161120_01_T1_CLOUDS_idx.TIF,7.909223682732278,1.3850415512465373,EPSG:32719,298,227,./products/images-crop/LT05_L1TP_231089_20060801_20161120_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060801_20161120_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20060801_20161120_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060801_20161120_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20060902_20161119_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20060902_20161119_01_T1_CLOUDS_idx.TIF,50.55611729019211,14.265927977839334,EPSG:32719,70,128,./products/images-crop/LT05_L1TP_231089_20060902_20161119_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060902_20161119_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20060902_20161119_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060902_20161119_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20060918_20161118_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20060918_20161118_01_T1_CLOUDS_idx.TIF,0.005617346365576902,0.0,EPSG:32719,103,145,./products/images-crop/LT05_L1TP_231089_20060918_20161118_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060918_20161118_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20060918_20161118_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20060918_20161118_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20061004_20161118_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20061004_20161118_01_T1_CLOUDS_idx.TIF,49.74160206718346,0.0,EPSG:32719,261,213,./products/images-crop/LT05_L1TP_231089_20061004_20161118_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20061004_20161118_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20061004_20161118_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20061004_20161118_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20061020_20161118_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20061020_20161118_01_T1_CLOUDS_idx.TIF,0.005617346365576902,0.13850415512465375,EPSG:32719,154,142,./products/images-crop/LT05_L1TP_231089_20061020_20161118_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20061020_20161118_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20061020_20161118_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20061020_20161118_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20061105_20161117_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20061105_20161117_01_T1_CLOUDS_idx.TIF,60.847095831928996,0.13850415512465375,EPSG:32719,123,136,./products/images-crop/LT05_L1TP_231089_20061105_20161117_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20061105_20161117_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20061105_20161117_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20061105_20161117_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20061121_20161117_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20061121_20161117_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,1,90,./products/images-crop/LT05_L1TP_231089_20061121_20161117_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20061121_20161117_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20061121_20161117_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20061121_20161117_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20061207_20161117_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20061207_20161117_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,164,135,./products/images-crop/LT05_L1TP_231089_20061207_20161117_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20061207_20161117_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20061207_20161117_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20061207_20161117_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20061223_20161117_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20061223_20161117_01_T1_CLOUDS_idx.TIF,0.4100662846871138,0.0,EPSG:32719,97,127,./products/images-crop/LT05_L1TP_231089_20061223_20161117_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20061223_20161117_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20061223_20161117_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20061223_20161117_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070108_20161117_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070108_20161117_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,161,127,./products/images-crop/LT05_L1TP_231089_20070108_20161117_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070108_20161117_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070108_20161117_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070108_20161117_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070124_20161117_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070124_20161117_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,143,122,./products/images-crop/LT05_L1TP_231089_20070124_20161117_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070124_20161117_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070124_20161117_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070124_20161117_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070209_20161116_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070209_20161116_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,156,128,./products/images-crop/LT05_L1TP_231089_20070209_20161116_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070209_20161116_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070209_20161116_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070209_20161116_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070225_20161116_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070225_20161116_01_T1_CLOUDS_idx.TIF,0.27524997191326817,0.0,EPSG:32719,161,128,./products/images-crop/LT05_L1TP_231089_20070225_20161116_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070225_20161116_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070225_20161116_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070225_20161116_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070313_20161116_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070313_20161116_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,119,122,./products/images-crop/LT05_L1TP_231089_20070313_20161116_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070313_20161116_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070313_20161116_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070313_20161116_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070329_20161115_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070329_20161115_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,169,130,./products/images-crop/LT05_L1TP_231089_20070329_20161115_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070329_20161115_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070329_20161115_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070329_20161115_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
