product-id,base-url,date,clouds,month,year,raster,raster_cloud,match,raster_path,raster_cloud_path,clouds-on-roi,clouds-on-roi-minimal,raster_crs,count-on-roi-minimal-ndwi,count-on-roi-minimal-mndwi,ndwi_path,mask_ndwi_path,mndwi_path,mask_mndwi_path,threshold_value,area_km2,images
LT05_L1TP_231089_20111103_20161005_01_T1,gs://gcp-public-data-landsat/LT05/01/231/089/LT05_L1TP_231089_20111103_20161005_01_T1,2011-11-03,8.0,11,2011,,,TOTAL,./products/images-crop/LT05_L1TP_231089_20111103_20161005_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20111103_20161005_01_T1_CLOUDS_idx.TIF,81.21559375351084,75.06925207756233,EPSG:32719,44,38,./products/images-crop/LT05_L1TP_231089_20111103_20161005_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20111103_20161005_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20111103_20161005_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20111103_20161005_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0396,./products/image/LT05_L1TP_231089_20111103_20161005_01_T1_idx-210.png#./products/image/LT05_L1TP_231089_20111103_20161005_01_T1_idx-342.png
LC08_L1TP_231089_20130414_20170505_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20130414_20170505_01_T1,2013-04-14,24.98,4,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130414_20170505_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130414_20170505_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20130414_20170505_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130414_20170505_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130414_20170505_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130414_20170505_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20130414_20170505_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20130414_20170505_01_T1_idx-342.png
LC08_L1TP_231089_20130516_20170504_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20130516_20170504_01_T1,2013-05-16,0.85,5,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130516_20170504_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130516_20170504_01_T1_CLOUDS_idx.TIF,0.07864284911807662,0.0,EPSG:32719,127,75,./products/images-crop/LC08_L1TP_231089_20130516_20170504_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130516_20170504_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130516_20170504_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130516_20170504_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1143,./products/image/LC08_L1TP_231089_20130516_20170504_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20130516_20170504_01_T1_idx-342.png
LC08_L1TP_231089_20130601_20170504_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20130601_20170504_01_T1,2013-06-01,40.0,6,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130601_20170504_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130601_20170504_01_T1_CLOUDS_idx.TIF,4.9825862262667115,0.0,EPSG:32719,336,186,./products/images-crop/LC08_L1TP_231089_20130601_20170504_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130601_20170504_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130601_20170504_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130601_20170504_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.3024,./products/image/LC08_L1TP_231089_20130601_20170504_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20130601_20170504_01_T1_idx-342.png
LC08_L1TP_231089_20130617_20170503_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20130617_20170503_01_T1,2013-06-17,24.99,6,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130617_20170503_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130617_20170503_01_T1_CLOUDS_idx.TIF,24.238849567464328,0.0,EPSG:32719,677,629,./products/images-crop/LC08_L1TP_231089_20130617_20170503_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130617_20170503_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130617_20170503_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130617_20170503_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.6093,./products/image/LC08_L1TP_231089_20130617_20170503_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20130617_20170503_01_T1_idx-342.png
LC08_L1TP_231089_20130703_20170503_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20130703_20170503_01_T1,2013-07-03,15.5,7,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130703_20170503_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130703_20170503_01_T1_CLOUDS_idx.TIF,15.183687226154365,0.41551246537396125,EPSG:32719,388,174,./products/images-crop/LC08_L1TP_231089_20130703_20170503_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130703_20170503_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130703_20170503_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130703_20170503_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.3492,./products/image/LC08_L1TP_231089_20130703_20170503_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20130703_20170503_01_T1_idx-342.png
LC08_L1TP_231089_20130719_20170503_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20130719_20170503_01_T1,2013-07-19,20.91,7,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130719_20170503_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130719_20170503_01_T1_CLOUDS_idx.TIF,0.07302550275249972,1.10803324099723,EPSG:32719,139,123,./products/images-crop/LC08_L1TP_231089_20130719_20170503_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130719_20170503_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130719_20170503_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130719_20170503_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1251,./products/image/LC08_L1TP_231089_20130719_20170503_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20130719_20170503_01_T1_idx-342.png
LC08_L1TP_231089_20130820_20170502_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20130820_20170502_01_T1,2013-08-20,41.4,8,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130820_20170502_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130820_20170502_01_T1_CLOUDS_idx.TIF,58.39793281653747,76.31578947368422,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20130820_20170502_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130820_20170502_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130820_20170502_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130820_20170502_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20130820_20170502_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20130820_20170502_01_T1_idx-342.png
LC08_L1TP_231089_20130905_20170502_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20130905_20170502_01_T1,2013-09-05,57.68,9,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20130905_20170502_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20130905_20170502_01_T1_CLOUDS_idx.TIF,19.643860240422427,0.0,EPSG:32719,139,122,./products/images-crop/LC08_L1TP_231089_20130905_20170502_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130905_20170502_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20130905_20170502_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20130905_20170502_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1251,./products/image/LC08_L1TP_231089_20130905_20170502_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20130905_20170502_01_T1_idx-342.png
LC08_L1TP_231089_20131007_20170429_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20131007_20170429_01_T1,2013-10-07,34.97,10,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20131007_20170429_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20131007_20170429_01_T1_CLOUDS_idx.TIF,14.818559712391865,0.0,EPSG:32719,0,118,./products/images-crop/LC08_L1TP_231089_20131007_20170429_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131007_20170429_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20131007_20170429_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131007_20170429_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20131007_20170429_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20131007_20170429_01_T1_idx-342.png
LC08_L1TP_231089_20131023_20170429_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20131023_20170429_01_T1,2013-10-23,6.91,10,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20131023_20170429_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20131023_20170429_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,130,131,./products/images-crop/LC08_L1TP_231089_20131023_20170429_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131023_20170429_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20131023_20170429_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131023_20170429_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.117,./products/image/LC08_L1TP_231089_20131023_20170429_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20131023_20170429_01_T1_idx-342.png
LC08_L1TP_231089_20131124_20170428_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20131124_20170428_01_T1,2013-11-24,63.42,11,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20131124_20170428_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20131124_20170428_01_T1_CLOUDS_idx.TIF,19.239411302100887,15.373961218836566,EPSG:32719,0,40,./products/images-crop/LC08_L1TP_231089_20131124_20170428_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131124_20170428_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20131124_20170428_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131124_20170428_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20131124_20170428_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20131124_20170428_01_T1_idx-342.png
LC08_L1TP_231089_20131210_20170428_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20131210_20170428_01_T1,2013-12-10,0.22,12,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20131210_20170428_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20131210_20170428_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,107,./products/images-crop/LC08_L1TP_231089_20131210_20170428_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131210_20170428_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20131210_20170428_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131210_20170428_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20131210_20170428_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20131210_20170428_01_T1_idx-342.png
LC08_L1TP_231089_20131226_20170427_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20131226_20170427_01_T1,2013-12-26,3.9,12,2013,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20131226_20170427_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20131226_20170427_01_T1_CLOUDS_idx.TIF,71.50320188742838,99.03047091412742,EPSG:32719,27,5,./products/images-crop/LC08_L1TP_231089_20131226_20170427_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131226_20170427_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20131226_20170427_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20131226_20170427_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0243,./products/image/LC08_L1TP_231089_20131226_20170427_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20131226_20170427_01_T1_idx-342.png
LC08_L1TP_231089_20140111_20170426_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140111_20170426_01_T1,2014-01-11,0.1,1,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140111_20170426_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140111_20170426_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,10,./products/images-crop/LC08_L1TP_231089_20140111_20170426_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140111_20170426_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140111_20170426_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140111_20170426_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20140111_20170426_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140111_20170426_01_T1_idx-342.png
LC08_L1TP_231089_20140127_20170426_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140127_20170426_01_T1,2014-01-27,1.1,1,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140127_20170426_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140127_20170426_01_T1_CLOUDS_idx.TIF,0.005617346365576902,0.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140127_20170426_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140127_20170426_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140127_20170426_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140127_20170426_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20140127_20170426_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140127_20170426_01_T1_idx-342.png
LC08_L1TP_231089_20140212_20170425_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140212_20170425_01_T1,2014-02-12,0.13,2,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140212_20170425_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140212_20170425_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,1,0,./products/images-crop/LC08_L1TP_231089_20140212_20170425_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140212_20170425_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140212_20170425_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140212_20170425_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0009,./products/image/LC08_L1TP_231089_20140212_20170425_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140212_20170425_01_T1_idx-342.png
LC08_L1TP_231089_20140228_20170425_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140228_20170425_01_T1,2014-02-28,7.13,2,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140228_20170425_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140228_20170425_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,2,0,./products/images-crop/LC08_L1TP_231089_20140228_20170425_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140228_20170425_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140228_20170425_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140228_20170425_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0018,./products/image/LC08_L1TP_231089_20140228_20170425_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140228_20170425_01_T1_idx-342.png
LC08_L1TP_231089_20140401_20170424_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140401_20170424_01_T1,2014-04-01,17.19,4,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140401_20170424_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140401_20170424_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140401_20170424_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140401_20170424_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140401_20170424_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140401_20170424_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20140401_20170424_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140401_20170424_01_T1_idx-342.png
LC08_L1TP_231089_20140417_20170423_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140417_20170423_01_T1,2014-04-17,2.61,4,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140417_20170423_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140417_20170423_01_T1_CLOUDS_idx.TIF,0.005617346365576902,0.0,EPSG:32719,59,2,./products/images-crop/LC08_L1TP_231089_20140417_20170423_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140417_20170423_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140417_20170423_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140417_20170423_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0531,./products/image/LC08_L1TP_231089_20140417_20170423_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140417_20170423_01_T1_idx-342.png
LC08_L1TP_231089_20140503_20170423_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140503_20170423_01_T1,2014-05-03,79.26,5,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140503_20170423_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140503_20170423_01_T1_CLOUDS_idx.TIF,99.98876530726885,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140503_20170423_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140503_20170423_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140503_20170423_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140503_20170423_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20140503_20170423_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140503_20170423_01_T1_idx-342.png
LC08_L1TP_231089_20140604_20170422_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140604_20170422_01_T1,2014-06-04,69.69,6,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140604_20170422_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140604_20170422_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140604_20170422_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140604_20170422_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140604_20170422_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140604_20170422_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20140604_20170422_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140604_20170422_01_T1_idx-342.png
LC08_L1TP_231089_20140620_20170421_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140620_20170421_01_T1,2014-06-20,22.53,6,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140620_20170421_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140620_20170421_01_T1_CLOUDS_idx.TIF,52.56712728906865,86.70360110803324,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140620_20170421_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140620_20170421_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140620_20170421_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140620_20170421_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20140620_20170421_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140620_20170421_01_T1_idx-342.png
LC08_L1TP_231089_20140722_20170421_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140722_20170421_01_T1,2014-07-22,1.05,7,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140722_20170421_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140722_20170421_01_T1_CLOUDS_idx.TIF,23.49735984720818,45.84487534626039,EPSG:32719,111,86,./products/images-crop/LC08_L1TP_231089_20140722_20170421_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140722_20170421_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140722_20170421_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140722_20170421_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0999,./products/image/LC08_L1TP_231089_20140722_20170421_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140722_20170421_01_T1_idx-342.png
LC08_L1TP_231089_20140807_20170420_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140807_20170420_01_T1,2014-08-07,70.18,8,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140807_20170420_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140807_20170420_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140807_20170420_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140807_20170420_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140807_20170420_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140807_20170420_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20140807_20170420_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140807_20170420_01_T1_idx-342.png
LC08_L1TP_231089_20140823_20170420_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140823_20170420_01_T1,2014-08-23,38.92,8,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140823_20170420_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140823_20170420_01_T1_CLOUDS_idx.TIF,99.91012245815078,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140823_20170420_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140823_20170420_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140823_20170420_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140823_20170420_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20140823_20170420_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140823_20170420_01_T1_idx-342.png
LC08_L1TP_231089_20140908_20170419_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20140908_20170419_01_T1,2014-09-08,63.83,9,2014,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20140908_20170419_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20140908_20170419_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20140908_20170419_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140908_20170419_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20140908_20170419_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20140908_20170419_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20140908_20170419_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20140908_20170419_01_T1_idx-342.png
